pres_nm,facil_sn,brno,voucher,FCLTY_NM,FCLTY_TY_NM,CTPRVN_NM,CTPRVN_CD,FULL_ADDR,RSPNSBLTY_TEL_NO
정태양,1,4719701671,True,용인대 청파태권도장,태권도,충북,43,충청북도 청주시 청원구 오창읍 오창중앙로 12중앙상가 3층 301호 청파태권도장,0432183880
박윤아,2,2363900652,True,팀준휘트니스,헬스,광주,29,광주광역시 서구 시청로 57(치평동),023660107
김환기,1,2031695280,True,성신 스포츠 아레나,배드민턴,강원,51,강원도 강릉시 송정길33번길 19-6성신스포츠 아레나(송정동),0336473342
김지연,1,2133161330,True,필라테스하다,필라테스,경기,41,경기도 양평군 양평읍 시민로78번길 9-101층 필라테스하다,
전종호,3827,2049304522,True,해동검도장안천무관,검도,서울,11,서울 동대문구 답십리동 94-9호 목련빌딩 1층서울 동대문구 답십리동,0222157541
문형진,2,7319801508,True,연지하이태권도,태권도,부산,26,"부산광역시 부산진구 성지로 371동상가 203호, 204호, 205호(연지동, 래미안어반파크)",
"정병교,이성일",1,1438802749,True,주식회사 타잔비앤지,수영,경기,41,경기도 시흥시 능곡군자1길 15모마프라자 4층(군자동),023143697
안인숙,1,3128649991,True,주식회사라비아,댄스,충남,44,충청남도 아산시 배방읍 고속철대로 147우성메디피아 801호,0415677283
김영진,3277,5061825557,True,해동검도포항본관,검도,경북,47,경북 포항시 남구 연일읍 생지리 194-1 대유빌딩3층,
강규선,1,6139592127,True,월드짐,헬스,제주,50,제주특별자치도 제주시 화삼로 23(화북일동)무지개빌딩 4층,0647531228
곽성익,1,6178549360,True,에스바디워크필라테스단대오거리점,필라테스,경기,41,경기도 성남시 중원구 산성대로 366벽산프라자6층 에스바디워크필라테스 단대오거리점(중앙동),0317339609
전지나,1,1659901294,True,기장일광주짓수아카데미,기타종목,부산,26,부산광역시 기장군 일광읍 해빛1로 74일광골드타워 701호,
최리나,1,4309401742,True,발레드리나무용학원,발레,경기,41,경기도 광주시 상태길 73-72드림빌딩 302호(신현동),0316235204
유상영,1,7509601510,True,뿌리깊은나무 국기태권도,태권도,충북,43,"충청북도 청주시 흥덕구 가경로 188상가동 2층 용인대 국기태권도(가경동, 가경동 형석2차아파트)",
김수희,1,2760402845,True,킹샘 점핑 댄스,댄스,광주,29,광주광역시 남구 대남대로 472층 킹샘점핑댄스(방림동),
장태경,1,8309801616,True,알티에이태권도장,태권도,경북,47,"경상북도 포항시 남구 상공로 2252층 201호 (해도동, 경동빌딩)",0542731254
송기연,1,1872300679,True,다나필라테스,필라테스,광주,29,광주광역시 북구 양산로 60해마루 빌딩 2층 다나필라테스(양산동),0625745504
김만규,1,7579102209,True,김만규2태권도장,태권도,대구,27,대구광역시 동구 안심로22길 60501호(율하동),0539629232
유병기,1,4139102347,True,연산다이어트복싱체육관 ,복싱,부산,26,"부산광역시 연제구 세병로 16상가 301호(연산동, 한성기린아파트)",
조미애,1,3858200339,True,사회적협동조합 해누리,기타종목,경기,41,경기도 화성시 10용사로 3165층(능동),0316131002
임성호,1,6289301833,True,성호복싱클럽 본점,복싱,전남,46,전라남도 여수시 동문로 77-13층(관문동),0616641706
김동연,1,1919501728,True,올라운드풋볼클럽,축구,서울,11,서울특별시 송파구 새말로 136지하1층 올라운드 풋볼클럽(문정동),
김경욱,1,6019708576,True,슈퍼스타 태권도장,태권도,대구,27,대구광역시 북구 구암로65길 105층(구암동),0533268868
박월자,1,2402601780,True,동서울,승마,경기,41,경기도 남양주시 와부읍 월문천로 280-7동서울승마장,0315217767
이재학,1,2909501665,True,위아더유도관,유도,서울,11,서울특별시 서대문구 신촌로 215비쥬빌딩 3층 위아더유도관(북아현동),
김주은,1,2119700366,True,진해유도관,유도,경남,48,경상남도 창원시 진해구 해원로 3제상가동 2층 201호 진해유도관(이동),0555477580
고도환,1,6219153807,True,유성태권도,태권도,부산,26,부산광역시 기장군 정관읍 정관2로 45산양빌딩 6층 ,
김유숙,1,1201040547,True,광혜헬스스포츠센타,헬스,서울,11,서울특별시 강남구 영동대로86길 9광혜병원 지하1층(대치동),025389780
김은애,1,5039392281,True,위키즈아동운동발달센터,기타종목,서울,11,"서울특별시 강서구 공항대로 103307, 308호(마곡동, 마곡 엠밸리 9단지)",0226624754
김동수,1,2719401560,True,ws복싱클럽 ,복싱,서울,11,서울특별시 강서구 수명로 82503호(내발산동),0226651282
유일한,1,4411602122,True,솔레아스파크,축구,경남,48,경상남도 김해시 능동로149번길 8401호(부곡동),0553123940
박정경,1,5149140019,True,탑태권스쿨,태권도,대구,27,대구광역시 달서구 조암남로 41유창빌딩5층(월성동),0536437977
황민수,1,7699201817,True,용인대 덕양 태권도장,태권도,경기,41,경기도 고양시 덕양구 푸른마을로 6501호 석사덕양 태권도장(고양동),0319623732
유성철,21443,4099156747,True,유신태권도,태권도,광주,29,광주광역시 북구 임방울대로1042번길 49첨단자이1차상가3층(신용동),
이민혁,1,2011907175,True,무브피티,헬스,경기,41,경기도 남양주시 별내중앙로 30로데오몰 4층 403호 무브피티(별내동),0315720126
박세준,1,5779901309,True,비앤지 주짓수 & 합기도,합기도,경기,41,경기도 부천시 중동로 57뉴서울아파트상가 219호 비앤지주짓수합기도(송내동),0326630101
전국봉,9184,4019071596,True,진포검도교실,검도,전북,52,전북 군산시 조촌동567-3 장군빌딩1층 진포검도교실,0634521121
차상기,21558,4049015915,True,차돌체육관,태권도,전북,52,전라북도 정읍시 태인면 정읍북로 1237-7차돌체육관,
김찬울,1,4389201500,True,찬빛태권도,태권도,전북,52,전라북도 진안군 진안읍 우화산길 111층,
성부연,1,8534600402,True,솔리드피지컬트레이닝센터,기타종목,서울,11,서울특별시 은평구 서오릉로 134지층(대조동),
금려린,1,7128102212,True,목욕헬스업,헬스,부산,26,부산광역시 사하구 다대로227번길 48천지연사우나헬스(장림동),0512629326
김현주,2,4616600540,True,앤제이,필라테스,충남,44,충청남도 부여군 부여읍 월함로 8-111층,0418363504
박설아,1,6649801299,True,실로아무용학원 ,발레,경기,41,경기도 용인시 기흥구 동백중앙로 283골드프라자A동 505호(중동),
이령,1,1181901243,True,알레그로 필라테스,필라테스,강원,51,강원특별자치도 원주시 지정면 무릉로 35-15층 506호,
송기석,1,2368501736,True,스톤EDGE볼링센터,볼링,제주,50,제주특별자치도 제주시 일주동로 331지하층 (삼양이동),
임경아,1,6693700580,True,동탄슈팅스타사격장,기타종목,경기,41,경기도 화성시 효행로 13722층 동탄슈팅스타 사격장(반월동),03180677788
문정준,2,1906400440,True,마인드휘트니스 울산점,헬스,울산,31,"울산광역시 북구 박상진12로 1111, 8층 지오타워 마인드 휘트니스(송정동)",0527070798
김재현,1,1529401838,True,88복싱장,복싱,경기,41,"경기도 평택시 포승읍 여술로43번길 18상가동 201,202호 88복싱장(포승삼부르네상스2단지)",
이현동,1,8169101436,True,Ys삼성태권도장,태권도,경남,48,경상남도 양산시 물금읍 야리로 23강남프라자3층ys삼성태권도장,0553812333
이경준,1,4480802604,True,더 컨디셔닝,헬스,광주,29,광주광역시 광산구 장신로 342-42층 더 컨디셔닝(신창동),
이재봉,1,4093718630,True,마스터예체능,기타종목,울산,31,울산광역시 동구 옥류로 702층(동부동),0522518834
김종현,1,1319046034,True,명성태권도,태권도,경기,41,경기도 평택시 청북읍 안청로 336골드테라스 405호,0316868303
동민수,1,7869701520,True,뮤직점핑줄넘기TKD명,기타종목,경기,41,"경기도 화성시 수노을중앙로 156601호,602호(새솔동,폴리프라자2)",
이희재,1,6369901404,True,벙커스튜디오 화정 댄스학원,댄스,경기,41,경기도 고양시 덕양구 은빛로 434층 벙커스튜디오 화정 댄스학원(화정동),07077363106
김지연,1,2940702577,True,브리드&요가,요가,경기,41,경기도 포천시 소흘읍 솔모루로 126-12층,
김재희,1,7620301559,True,알로하필라테스,필라테스,강원,51,"강원도 속초시 미시령로 3395131, 211호 알로하필라테스(교동)",0339479977
전형진,1,6589301566,True,엘리트태권도,태권도,세종,36,세종특별자치시 연서면 당산로 3492층 엘리트태권도,0448647077
박성철,2,4759600304,True,연호태권도장 제2관,태권도,서울,11,"서울특별시 은평구 진관2로 57-37243동 상가 113호 연호태권도장(진관동, 은평뉴타운우물골)",023831323
유지영,1,8589101084,True,유제이댄스아카데미,댄스,전북,52,전라북도 전주시 덕진구 세병1길 326층(송천동2가),
전병훈,21242,7539400063,True,용인대방이태권도,태권도,서울,11,서울특별시 송파구 백제고분로50길 352층 용인대방이태권도(방이동),024184189
이강민,1,1054400857,True,이시스필라테스 식사본점,필라테스,경기,41,"경기도 고양시 일산동구 위시티2로11번길 14-222,3층(식사동)",0319690213
이욱,1,5719301522,True,빛날태권도장,태권도,전남,46,"전라남도 목포시 당가두로38번길 11옥암주공2차 208동 1005호(옥암동, 주공아파트)",
김광훈 ,1,8749100277,True,행복한 태권도장 ,태권도,인천,28,인천광역시 계양구 경명대로1045번길 152층 행복한 태권도장(계산동),
김준영,1,4909100782,True,양평준검관,검도,경기,41,경기도 양평군 양평읍 중앙로 942층 준검관,0317755989
명새롬,2,8049000285,True,뮤직비트복싱&번지,기타종목,광주,29,광주광역시 광산구 첨단중앙로106번길 15동강빌딩 5층(월계동),
최우솔,1,4783800400,True,바디아트짐,헬스,경기,41,경기도 김포시 풍무2로 11삼성프라자 3층(풍무동),0319977601
권용업,1,3129222751,True,수곡효태권도,태권도,충남,44,충청남도 천안시 동남구 수곡로 38정원빌딩 2층 수곡효태권도(신방동),0415755553
문현귀,1,3059497563,True,참다운태권도,태권도,전북,52,전라북도 익산시 배산로3길 24-72층 참다운(모현동1가),0638376871
이현준,14558,4189056249,True,참태권도,태권도,전북,52,전북 전주시 덕진구 송천동1가823-3 4층 ,0632151515
송술재,1,5169500215,True,참피온복싱,복싱,전북,52,전라북도 전주시 완산구 쑥고개로 3982층 참피온복싱(효자동2가),0632258185
최한오,1,1419065722,True,참피온키즈태권도,태권도,서울,11,서울특별시 영등포구 선유로 1552층(양평동3가),0236676788
허재운,1,6719701854,True,새연태권도,태권도,전북,52,전라북도 전주시 완산구 호암로 633층 새연태권도(효자동2가),0632236778
장유경,1,1680801067,True,필라테스 헤라,필라테스,울산,31,울산광역시 남구 번영로15번길 20-9DY프라자 2층 필라테스헤라(야음동),
오창섭,1,4252900855,True,상승도장(ssma),합기도,경기,41,경기도 안산시 단원구 광덕동로 39201호 상승도장(고잔동),0314757705
천수영,1,4860300791,True,에스와이사격장,기타종목,강원,51,강원도 춘천시 서부대성로239번길 293층 cc사격장(효자동),0332554082
권화영,1,2451401351,True,하이뉴아카데미 송우점,필라테스,경기,41,경기도 포천시 소흘읍 솔모루로 18-15층 하이뉴아카데미송우점,0315442241
홍성민,1,7059701410,True,천일태권도장,태권도,경기,41,"경기도 성남시 중원구 시민로 1093층, 천일태권도장(성남동)",
김형호,1,7402600258,True,제일합기도,합기도,부산,26,부산광역시 강서구 명지국제8로 257TS스퀘어 401호(명지동),0512082082
이종원,1,1229719570,True,한솔태권도장,태권도,대구,27,대구광역시 북구 구리로 190-12층 한솔태권도(국우동),
강민정,1,6474700987,True,창원팔용동주짓수,기타종목,경남,48,경상남도 창원시 의창구 팔용로 425302호 주짓수(팔용동),
김하나,1,5224200946,True,볼더라운지플립 대구점,기타종목,대구,27,대구광역시 서구 달성공원로 9-2볼더라운지플립 대구점(비산동),0535675014
오현식,1,2031768136,True,에스오짐(S.O GYM) 2호점,헬스,인천,28,인천광역시 강화군 강화읍 중앙로 273층 s.o짐 2호점,0329342124
전종화,1,2112911374,True,킹바디짐,헬스,경기,41,경기도 오산시 대호로62번길 63-51층 킹바디짐(궐동),0313766259
정순일,1,5468702941,True,태랑회 밝은빛 태권도,태권도,부산,26,부산광역시 북구 덕천로 188호산스포맥스 5층 510호(만덕동),0513339119
홍영훈,27426,1109255942,True,비룡총본관 태권도,태권도,서울,11,"서울특별시 서대문구 이화여대8길 62두산상가 401.402호(북아현동, 두산아파트)",023138333
