main_event_cd,city_nm,main_event_nm,city_cd,pres_nm,faci_daddr,row_num,facil_nm,facil_sn,road_addr,local_nm,faci_zip,local_cd,brno,facil_gbn_nm,res_telno,voucher
75,경남,합기도,48,박재현,"여좌동, 동호빌딩 2층 경남 합기도(여좌동)",16867,경남 합기도,1,경상남도 창원시 진해구 여좌로 7,창원시,51693,48120,8899501617,강좌,0555429351,True
23,경기,테니스,41,신영훈,지하1층(감일동),16868,에브리테니스,1,경기도 하남시 감일남로 36-2,하남시,12993,41450,3055261347,강좌,,True
12,경기,수영,41,조용익,400-1번지 소사국민체육센타,16869,소사국민체육센타,9007,경기 부천시 소사구 소사본3동,부천시,422233,41190,1308300018,강좌,0323405334,True
25,경북,헬스,47,박형용,2층 더라이프짐(석장동),16870,더라이프짐,1,경상북도 경주시 석현로 58,경주시,38067,47130,1454100422,강좌,07075761606,True
20,부산,축구,26,김태준,4층 더퍼스트FC 풋볼클럽(연산동),16871,더퍼스트FC,1,부산광역시 연제구 과정로 314,연제구,47561,26470,4419701520,강좌,,True
79,서울,필라테스,11,이은호,9층 체인지필라테스(상계동),16872,체인지필라테스 중계점,1,서울특별시 노원구 동일로 1335,노원구,1767,11350,5613200729,강좌,0269528894,True
22,전북,태권도,52,최삼봉,280-133  ,16873,정인태권도장,126,전북 정읍시 상동 ,정읍시,580050,52180,4049021019,강좌,,True
25,서울,헬스,11,황희정,301호(창동),16874,리케어짐 녹천점,1,서울특별시 도봉구 덕릉로 408,도봉구,1489,11320,1792101824,강좌,,True
25,부산,헬스,26,이성현,상가2층 씨티휘트니스(우동),16875,ct휘트니스,1,부산광역시 해운대구 센텀동로 26,해운대구,48059,26350,5193200368,강좌,0517312136,True
3,경기,기타종목,41,김춘근,2층 201호(다산동),16876,제이멀티짐주짓수MMA태권도,1,경기도 남양주시 다산중앙로172번길 44,남양주시,12285,41360,5099130203,강좌,,True
3,경남,기타종목,48,김길,골든프라자 2층201호 공권유술 코리안주짓수 체육관,16877,양산코리안주짓수종합격투기공권유술,1,경상남도 양산시 동면 금오13길 16,양산시,50650,48330,2161113843,강좌,0553828209,True
22,경기,태권도,41,김명택,3층 용인대 부부태권도장(신천동),16878,용인대 부부태권도장,1,경기도 시흥시 수인로3413번길 33,시흥시,14947,41390,4649301850,강좌,0313183336,True
79,충남,필라테스,44,박종필,번지피지오 본사 필라테스 스튜디오 장항점,16879,번지피지오(Bungee Physio),1,충청남도 서천군 장항읍 장산로565번길 7,서천군,33677,44770,2022103646,강좌,,True
79,서울,필라테스,11,조용임,201호(일원동),16880,이알이(ERE)필라테스요가,1,서울특별시 강남구 개포로 630,강남구,6338,11680,1201245041,강좌,024596206,True
22,울산,태권도,31,김병태,"서부 성원상떼빌 아파트 상가동 2층 용인대 국가대표 김병태 태권도장(서부동, 서부성원상떼빌)",16881,용인대 국가대표 김병태 태권도장,1,울산광역시 동구 봉수로 450,동구,44027,31170,8599200955,강좌,0522526878,True
3,경기,기타종목,41,김종호,해피타워2층 202-1호 어린이바둑교실(금오동),16882,웅진 어린이 바둑교습소,1,경기도 의정부시 부용로95번길 18,의정부시,11757,41150,2319901422,강좌,0318530763,True
22,대구,태권도,27,이영호,지하1층(용산동),16883,아이캔우리태권도,1,대구광역시 달서구 성지로 27,달서구,42621,27290,2229304516,강좌,,True
21,경기,탁구,41,장태석,402   열린탁구클럽(평내동),16884,열린탁구클럽,1,경기도 남양주시 경춘로 1299,남양주시,12217,41360,6072461589,강좌,0283704688,True
22,인천,태권도,28,조지환,3층 승리태권스쿨(간석동),16885,승리태권스쿨,1,인천광역시 남동구 석정로 563,남동구,21503,28200,1179350718,강좌,0324258960,True
25,서울,헬스,11,김주석,"4층 405,411,412(상계동)",16886,와일드짐,1,서울특별시 노원구 한글비석로 444,노원구,1666,11350,3841400619,강좌,,True
7,충남,댄스,44,오유란,2층 위드댄스(온천동),16887,위드댄스,1,충청남도 아산시 온천대로 1525,아산시,31520,44200,6419701227,강좌,0415336933,True
22,울산,태권도,31,채민근,2층 201호. 타이탄 히어로즈태권도(달동),16888,타이탄 히어로즈태권도,1,울산광역시 남구 도산로101번길 4-22,남구,44728,31140,3629501714,강좌,0522668008,True
77,경기,발레,41,안균혁,5층 프로예종발레(망월동),16889,프로예종발레,1,경기도 하남시 미사강변대로226번길 9,하남시,12909,41450,7148802648,강좌,0317956311,True
22,경기,태권도,41,손동민,"단지내상가 2층(용이동, e편한세상평택)",16890,효태권도장,1,경기도 평택시 현촌1로 7,평택시,17869,41220,2279085283,강좌,0316562123,True
79,인천,필라테스,28,최보현,"H동 4층 85호(송도동, 송도 더샵 퍼스트월드) 퍼스트원필라테스",16891,필라테스더웨이,1,인천광역시 연수구 해돋이로 107,연수구,21997,28185,6259601325,강좌,,True
22,전북,태권도,52,주현송,"경희대석사 현송태권도(검산동, 2차 부영아파트)",16892,경희대석사 현송태권도,1,전라북도 김제시 도작로 139,김제시,54378,52210,1029202065,강좌,0635472338,True
22,경기,태권도,41,최흥기,2층(부곡동),16893,한양대드림태권도,1,경기도 안산시 상록구 부곡로 30,안산시,15314,41270,4759901338,강좌,0314088972,True
12,강원,수영,51,김근영,1층 아쿠아키즈,16894,아쿠아키즈,1,강원도 춘천시 동면 만천로 106-14,춘천시,24215,51110,1699400502,강좌,0332561111,True
76,대구,복싱,27,이규철,(태전동) 대원빌딩 2층 복싱마스터,16895,복싱마스터,1,대구광역시 북구 태전로 29,북구,41456,27230,3019408428,강좌,0533271277,True
22,서울,태권도,11,정명식,"상가동202호,203호(응암동, 백련산 힐스테이트 3차)",16896,경희대sky태권도,1,서울특별시 은평구 백련산로 36,은평구,3477,11380,5539401628,강좌,023080002,True
7,전북,댄스,52,정지숙,5층 js무용학원,16897,제이에스(js)무용학원,1,전라북도 임실군 임실읍 운수로 50,임실군,55928,52750,1699401291,강좌,,True
76,서울,복싱,11,백달근,지층 용인대자양복싱(자양동),16898,용인대자양복싱,1,서울특별시 광진구 자양로5길 36,광진구,5102,11215,1539700323,강좌,024528012,True
22,인천,태권도,28,채신영,"302동 B1층 B129,B130,B131호(가정동, 루원시티2차 SK Leaders' VIEW)",16899,에스케이(SK)2차 스탈릿 백호 태권도장,1,인천광역시 서구 봉오대로 270,서구,22776,28260,5219501856,강좌,,True
20,경남,축구,48,강지훈,9층(어방동),16900,에이스 풋볼 스포츠 클럽,1,경상남도 김해시 인제로188번길 6,김해시,50819,48250,6729601637,강좌,,True
3,부산,기타종목,26,이정임,"5층, 더자람운동발달센터(만덕동)",16901,The자람운동발달센터,1,부산광역시 북구 덕천로281번길 24,북구,46566,26320,6329601624,강좌,,True
25,경기,헬스,41,김규태,"2,3,4,5층 안녕휘트니스(오정동)",16902,안녕휘트니스오정점,1,경기도 부천시 오정구 오정로 226-1,부천시,14437,41190,4087009682,강좌,026585558,True
25,경기,헬스,41,정하민,5층(상동),16903,하이짐 PT&필라테스,1,경기도 부천시 원미구 부일로191번길 26,부천시,14598,41190,3362501731,강좌,,True
79,제주,필라테스,50,최승훈,2층(아라일동),16904,오코어필라테스 평생교육원,1,제주특별자치도 제주시 중앙로 535,제주시,63247,50110,2970502607,강좌,0647554659,True
20,경기,축구,41,박영석,8층 옥상(장항동),16905,일산아리FC,1,경기도 고양시 일산동구 중앙로1275번길 64,고양시,10401,41280,2981202006,강좌,,True
22,경기,태권도,41,김낙현,"(홍문동, 동원아파트), 동원상가 2층",16906,여주청도체육관,7834,경기도 여주시 세종로 173-69,여주시,12633,41670,1269004482,강좌,,True
22,대전,태권도,30,박영조,2층(만년동),16907,연세이글삼우태권도,16452,대전광역시 서구 만년로 13,서구,35201,30170,3149272432,강좌,0424897775,True
3,인천,기타종목,28,최희정,"556-302(청라동, 청라한양수자인)",16908,한상기 합기도&주짓수,1,인천광역시 서구 비즈니스로 41,서구,22766,28260,7059200930,강좌,0327107353,True
1,인천,검도,28,김진동,아름다운타워703호(논현동),16909,해동검도,1,인천광역시 남동구 논고개로 101,남동구,21679,28200,1313217354,강좌,0324420905,True
3,대구,기타종목,27,김은희,2층(수성동2가),16910,점핑하이 수성점,1,대구광역시 수성구 수성로 306,수성구,42132,27260,7293201381,강좌,,True
76,충남,복싱,44,홍주영,라이마빌딩 204호(쌍용동),16911,홍복싱클럽,1,충청남도 천안시 서북구 봉서산1길 37,천안시,31161,44130,7759100247,강좌,0415793552,True
22,부산,태권도,26,서동균,당감동(당감동),16912,국가대표서동균태권도장,1,부산광역시 부산진구 가야대로703번다길 25,부산진구,47262,26230,2969201814,강좌,07048334388,True
3,경남,기타종목,48,김종해,(상남동),16913,창원시시설관리공단(시민생활체육관),3742,경남 창원시 성산구 원이대로 692 ,창원시,51497,48120,6098207688,강좌,0557120775,True
17,대구,유도,27,신상민,403호,16914,청춘유도관,1,대구광역시 달성군 다사읍 죽곡1길 9,달성군,42918,27710,2989601555,강좌,025822211,True
1,충북,검도,43,최병일,2층(우암동),16915,남석검도관,1,충청북도 청주시 청원구 상당로 248,청주시,28505,43110,4139723999,강좌,0432222233,True
2,대구,골프,27,백경난,2층(진천동),16916,라온꾸찌골프아카데미,1,대구광역시 달서구 진천로16길 17,달서구,42784,27290,3260602431,강좌,0532670088,True
22,대구,태권도,27,구자균,"상가(파동, 송원맨션), 9동 2층 201호",16917,드림2태권도장,1,대구광역시 수성구 파동로 223,수성구,42223,27260,2759800372,강좌,0537634041,True
22,경기,태권도,41,홍희정,(조남동) 메트로타워-2 5층 504호,16918,퍼포먼스태권도,25381,경기도 시흥시 수풀안길 14-23,시흥시,14986,41390,2649700093,강좌,0314140258,True
3,제주,기타종목,50,윤진영,오롯이(노형동),16919,오롯이유소년운동센터,1,제주특별자치도 제주시 수덕7길 32,제주시,63102,50110,3199201460,강좌,0647455527,True
3,서울,기타종목,11,김미성,단지상가 지하1층 점핑클럽(광장동),16920,점핑클럽,2,서울특별시 광진구 광나루로 635,광진구,4974,11215,4209901231,강좌,024562524,True
3,경기,기타종목,41,김세화,동신파크빌딩 4층 비알뇌교육 수내지점(수내동),16921,㈜ 비알뇌교육 수내지점,26811,경기도 성남시 분당구 내정로 170,성남시,13599,41130,3128124355,강좌,,True
3,대전,기타종목,30,황유준,"2층, 파다주짓수 석봉지부(석봉동)",16922,파다주짓수 석봉지부,1,대전광역시 대덕구 대덕대로 1613,대덕구,34305,30230,2560802515,강좌,,True
3,경기,기타종목,41,유승호,"효천프라자7층 701,702호(산척동)",16923,파워점핑,1,경기도 화성시 동탄순환대로 249,화성시,18501,41590,6039743244,강좌,0313769938,True
22,경기,태권도,41,박주영,1층 품태권도장(갈산동),16924,이천 품태권도장,1,경기도 이천시 향교로 187,이천시,17351,41500,4449500958,강좌,0316363337,True
1,경기,검도,41,정기주,2층(중동),16925,초석검도관,1,경기도 부천시 부흥로 216,부천시,14604,41190,8849500893,강좌,0326532020,True
3,경기,기타종목,41,김재희,307호 점프스쿨(중동),16926,점프스쿨 동백센터,1,경기도 용인시 기흥구 동백중앙로 273,용인시,17006,41460,8709401445,강좌,0312858809,True
2,경남,골프,48,나기량,2층 통도골프아카데미,16927,통도골프아카데미,1,경상남도 양산시 하북면 통도사로 42,양산시,50502,48330,6200694022,강좌,0553834370,True
3,경기,기타종목,41,고현종,상록프라자 501호 한국파워점핑줄넘기클럽(병점동),16928,한국 파워점핑 줄넘기 클럽,1,경기도 화성시 효행로 1072,화성시,18405,41590,5712900255,강좌,,True
22,서울,태권도,11,최재우,3층 용인대 풍납 태권도장(풍납동),16929,풍납체육관,20332,서울특별시 송파구 풍성로 42,송파구,138874,11710,2159167839,강좌,024722230,True
76,전북,복싱,52,이승희,(나운동) 4층4호(나운동),16930,제일복싱,1,전라북도 군산시 의료원로 121,군산시,54145,52130,4019083068,강좌,,True
3,경기,기타종목,41,신정모,2층 인온주짓수,16931,인온주짓수,1,경기도 남양주시 오남읍 진건오남로 552,남양주시,12039,41360,8206300563,강좌,0315281009,True
76,경기,복싱,41,전성호,영지프라자4층 M복싱클럽(소사본동),16932,M복싱클럽,1,경기도 부천시 은성로98번길 64,부천시,14767,41190,1309265842,강좌,023461282,True
22,인천,태권도,28,정영훈,2층(부개동),16933,인성태권도장,1,인천광역시 부평구 길주남로125번길 11-9,부평구,21351,28237,1209828478,강좌,0325158574,True
22,서울,태권도,11,소병관,"신월시영상가 2층 경희대 라이온스 태권도 파워점핑 줄넘기 교육관(신월동, 신월시영아파트)",16934,경희대 라이온스 태권도 파워점핑 줄넘기 교육관,1,서울특별시 양천구 신월로 99,양천구,8042,11470,8479701320,강좌,0226045044,True
22,경기,태권도,41,백은영,"상가동 2층 201호 (신곡동, 극동, 동성아파트)(신곡동)",16935,한라태권도장,2,경기도 의정부시 추동로 43,의정부시,11740,41150,4859201791,강좌,028212744,True
7,인천,댄스,28,이은희,3층켈리댄스스튜디오(용현동),16936,켈리댄스스튜디오,1,인천광역시 미추홀구 낙섬중로 13,미추홀구,22190,28170,4092790875,강좌,,True
7,강원,댄스,51,손연옥,2층(천곡동),16937,와이오(YO) 다이어트댄스,1,강원도 동해시 감추4길 40-2,동해시,25777,51170,4482401186,강좌,0335354578,True
1,경기,검도,41,서성구,"(창곡동, 우성트램타워) A동 10층 1005호~1006호 ",16938,위례교천검도관,1,경기도 성남시 수정구 위례광장로 310,성남시,13640,41130,3399301802,강좌,0317213199,True
78,강원,요가,51,김연욱,5층(운교동),16939,요가스테이,1,강원도 춘천시 금강로 114,춘천시,24335,51110,2105500626,강좌,,True
3,서울,기타종목,11,최성용,2층(수유동),16940,DAFC더쎄짐,1,서울특별시 강북구 한천로143길 22,강북구,1070,11305,4651102671,강좌,0318235842,True
3,경기,기타종목,41,탁주영,3층 302호(구미동),16941,탁주영 특공무술 분당미금체육관,1,경기도 성남시 분당구 미금일로 81,성남시,13632,41130,6326200580,강좌,0317161089,True
75,부산,합기도,26,김대영,"상가동 1층 호림합기도(반송동, 삼한3차아파트)",16942,호림합기도 반송,1,부산광역시 해운대구 신반송로 96,해운대구,48013,26350,6979701462,강좌,0515449194,True
12,경남,수영,48,윤현중,키튼드림센터(판문동),16943,키튼드림센터,1,경상남도 진주시 서장대로61번길 11,진주시,52647,48170,6132175184,강좌,0557459898,True
22,경남,태권도,48,문동민,"(교원동, 무학자이) 상가 2층",16944,예바른태권도장,1,경상남도 창원시 마산합포구 노산서18길 19,창원시,51274,48120,5869001519,강좌,0552449548,True
77,전북,발레,52,김다영,다올빌딩 4층(우아동3가),16945,젬(GEM)무용아카데미학원,1,전라북도 전주시 덕진구 우아로 27,전주시,54909,52110,1889301752,강좌,,True
25,충남,헬스,44,정재호,4층(쌍용동),16946,폴라짐천안쌍용동pt헬스장,1,충청남도 천안시 서북구 미라7길 26,천안시,31155,44130,3122497234,강좌,0415764284,True
79,경남,필라테스,48,안소영,1층 플라이필라테스(현동),16947,플라이필라테스스튜디오(FlyPILATESSTUDIO),1,경상남도 창원시 마산합포구 현동5길 21-13,창원시,51778,48120,5100892997,강좌,,True
3,경남,기타종목,48,최호연,삼아그린타운 상가 지하층,16948,트리디액션스튜디오,1,경상남도 거창군 거창읍 김천1길 6,거창군,50147,48880,3232201622,강좌,0559435559,True
22,경남,태권도,48,나현태,2층 맘에든 태권도장,16949,맘에든 태권도장,1,경상남도 김해시 주촌면 선지로58번길 1,김해시,50966,48250,2569001734,강좌,0557240440,True
